1736Y-1377600000,NBH-L7NW-AP610,D8:84:66:E2:4A:D0,48,1,172.21.68.89,NBH-A38-SW-7NW-Gi1/0/16
1736Y-1377700000,NBH-L7NW-AP609,D8:84:66:E2:4A:D5,36,1,172.21.68.51,NBH-A38-SW-7NW-Gi1/0/2
1736Y-1377800000,NBH-L3SW-AP327,D8:84:66:E2:4A:DA,157,6,172.21.68.206,NBH-A24-SW-3SW-Gi1/0/2
1736Y-1377900000,NBH-L3NW-AP328,D8:84:66:E2:4A:DF,44,1,172.21.68.213,NBH-A22-SW-3NW-Gi1/0/8
1736Y-1378000000,NBH-L3SW-AP330,D8:84:66:E2:4A:E4,153,1,172.21.68.180,NBH-A24-SW-3SW-Gi2/0/1
1736Y-1378100000,NBH-GNW-AP048,D8:84:66:E2:4A:E9,44,6,172.21.71.186,NBH-A07-SW-GNW-Gi5/0/3
1736Y-1378200000,NBH-L7NW-AP611,D8:84:66:E2:4A:EE,36,1,172.21.68.52,NBH-A38-SW-7NW-Gi1/0/17
1736Y-1378300000,NBH-L3NW-AP329,D8:84:66:E2:4A:F3,40,1,172.21.68.189,NBH-A22-SW-3NW-Gi1/0/6
1736Y-1378400000,NBH-L5NW-AP470,D8:84:66:E2:4A:F8,44,6,172.21.70.136,NBH-A30-SW-5NW-Gi3/0/5
1736Y-1378500000,NBH-L6SW-AP545,D8:84:66:E2:4A:FD,40,1,172.21.69.21,NBH-A36-SW-6SW-Gi1/0/6
1736Y-1378600000,NBH-L6NE-AP544,D8:84:66:E2:4B:02,161,6,172.21.68.50,NBH-A33-SW-6NE-Gi1/0/6
1736Y-1378700000,NBH-L1SE-AP149,D8:84:66:E2:4B:07,153,11,172.21.68.123,NBH-A15-SW-1SE-Gi1/0/2
1736Y-1378800000,NBH-L3NE-AP333,D8:84:66:E2:4B:0C,44,6,172.21.68.238,NBH-A21-SW-3NE-Gi1/0/8
1736Y-1378900000,NBH-L3NE-AP334,D8:84:66:E2:4B:11,153,11,172.21.68.251,NBH-A21-SW-3NE-Gi1/0/7
1736Y-1379000000,NBH-L1NW-AP151,D8:84:66:E2:4B:16,36,11,172.21.71.229,NBH-A12-SW-1NW-Gi2/0/1
1736Y-1379100000,NBH-L1NE-AP150,D8:84:66:E2:4B:1B,157,1,172.21.68.62,NBH-A10-SW-1NE-Gi4/0/3
1736Y-1379200000,NBH-L7NE-AP605,D8:84:66:E2:4B:20,153,6,172.21.68.22,NBH-A37-SW-7NE-Gi1/0/11
1736Y-1379300000,NBH-L3SE-AP331,D8:84:66:E2:4B:25,44,1,172.21.68.233,NBH-A23-SW-3SE-Gi2/0/1
1736Y-1379400000,NBH-L3SE-AP332,D8:84:66:E2:4B:2A,48,6,172.21.68.184,NBH-A23-SW-3SE-Gi2/0/4
1736Y-1379500000,NBH-GNE-AP049,D8:84:66:E2:4B:2F,165,6,172.21.71.203,NBH-A05-SW-GNE-Gi2/0/4
1736Y-1379600000,NBH-GNW-AP653,D8:84:66:E2:4B:34,149,1,172.21.71.189,NBH-A07-SW-GNW-Gi2/0/1
1736Y-1379700000,NBH-L7NW-AP604,D8:84:66:E2:4B:39,153,1,172.21.68.56,NBH-A38-SW-7NW-Gi1/0/5
1736Y-1379800000,NBH-L2SW-AP236,D8:84:66:E2:4B:3E,40,6,172.21.68.234,NA
1736Y-1379900000,NBH-L1NE-AP152,D8:84:66:E2:4B:43,44,6,172.21.68.77,NBH-A10-SW-1NE-Gi1/0/2
1736Y-1380000000,NBH-L3NE-AP335,D8:84:66:E2:4B:48,44,6,172.21.68.194,NBH-A21-SW-3NE-Gi1/0/10
1736Y-1380100000,NBH-L2NE-AP235,D8:84:66:E2:4B:4D,36,11,172.21.69.0,NBH-A17-SW-2NE-Gi3/0/4
1736Y-1380200000,NBH-L4SW-AP399,D8:84:66:E2:4B:52,40,1,172.21.68.96,NBH-A28-SW-4SW-Gi1/0/1
1736Y-1380300000,NBH-L2SE-AP234,D8:84:66:E2:4B:57,161,11,172.21.68.253,NBH-A19-SW-2SE-Gi1/0/2
1736Y-1380400000,NBH-L4SW-AP401,D8:84:66:E2:4B:5C,48,6,172.21.68.133,NBH-A28-SW-4SW-Gi2/0/1
1736Y-1380500000,NBH-L2SW-AP237,D8:84:66:E2:4B:61,157,11,172.21.68.106,NBH-A20-SW-2SW-Gi5/0/2
1736Y-1380600000,NBH-L3SE-AP336,D8:84:66:E2:4B:66,40,1,172.21.68.204,NBH-A23-SW-3SE-Gi3/0/4
1736Y-1380700000,NBH-BNE-AP654,D8:84:66:E2:4B:6B,161,11,172.21.69.100,NBH-A03-SW-BNE-Gi1/0/48
1736Y-1380800000,NBH-L3SE-AP337,D8:84:66:E2:4B:70,161,6,172.21.68.200,NBH-A23-SW-3SE-Gi2/0/5
1736Y-1380900000,NBH-L2SW-AP238,D8:84:66:E2:4B:75,36,11,172.21.68.115,NBH-A20-SW-2SW-Gi1/0/1
1736Y-1381000000,NBH-L4SW-AP400,D8:84:66:E2:4B:7A,149,11,172.21.68.152,NBH-A28-SW-4SW-Gi1/0/3
1736Y-1381100000,NBH-L7NW-AP612,D8:84:66:E2:4B:7F,40,6,172.21.68.91,NBH-A38-SW-7NW-Gi1/0/14
1736Y-1381200000,NBH-L4SW-AP402,D8:84:66:E2:4B:84,44,6,172.21.68.134,NBH-A28-SW-4SW-Gi2/0/3
1736Y-1381300000,NBH-BSE-AP005,D8:84:66:E2:4B:89,165,1,172.21.71.216,NBH-A08-SW-GSE-Gi1/0/2
1736Y-1381400000,NBH-L1NW-AP153,D8:84:66:E2:4B:8E,153,11,172.21.68.86,NBH-A12-SW-1NW-Gi4/0/9
1736Y-1381500000,NBH-L2SE-AP239,D8:84:66:E2:4B:93,149,6,172.21.68.108,NBH-A19-SW-2SE-Gi3/0/4
1736Y-1381600000,NBH-L6SE-AP593,D8:84:66:E2:4B:98,48,6,172.21.69.67,NBH-A39-SW-6E-Gi1/0/6
1736Y-1381700000,NBH-BSE-AP006,D8:84:66:E2:4B:9D,36,11,172.21.71.196,NBH-A08-SW-GSE-Gi2/0/2
1736Y-1381800000,NBH-L5NW-AP529,D8:84:66:E2:4B:A2,40,1,172.21.68.48,NBH-A30-SW-5NW-Gi2/0/3
1736Y-1381900000,NBH-GNE-AP050,D8:84:66:E2:4B:A7,165,11,172.21.71.205,NBH-A05-SW-GNE-Gi1/0/5
1736Y-1382000000,NBH-L4SW-AP404,D8:84:66:E2:4B:AC,48,1,172.21.68.149,NBH-A28-SW-4SW-Gi4/0/3
1736Y-1382100000,NBH-L3SE-AP338,D8:84:66:E2:4B:B1,48,1,172.21.69.5,NBH-A23-SW-3SE-Gi3/0/7
1736Y-1382200000,NBH-BSW-AP008,D8:84:66:E2:4B:B6,64,6,172.21.68.68,NBH-A09-SW-GSW-Gi3/0/1
1736Y-1382300000,NBH-L5SW-AP472,D8:84:66:E2:4B:BB,165,11,172.21.69.50,NBH-A32-SW-5SW-Gi3/0/4
1736Y-1382400000,NBH-L5SE-AP471,D8:84:66:E2:4B:C0,161,6,172.21.68.33,NBH-A31-SW-5SE-Gi1/0/4
1736Y-1382500000,NBH-BSE-AP007,D8:84:66:E2:4B:C5,161,1,172.21.71.197,NBH-A08-SW-GSE-Gi2/0/1
1736Y-1382600000,NBH-L6NW-AP546,D8:84:66:E2:4B:CA,48,11,172.21.69.31,NBH-A34-SW-6NW-Gi2/0/8
1736Y-1382700000,NBH-L4SE-AP403,D8:84:66:E2:4B:CF,161,6,172.21.68.147,NBH-A27-SW-4SE-Gi3/0/1
1736Y-1382800000,NBH-L5SE-AP475,D8:84:66:E2:4B:D4,153,1,172.21.68.30,NBH-A31-SW-5SE-Gi1/0/2
1736Y-1382900000,NBH-L6SE-AP547,D8:84:66:E2:4B:D9,40,11,172.21.69.62,NBH-A39-SW-6E-Gi3/0/3
1736Y-1383000000,NBH-L2SW-AP241,D8:84:66:E2:4B:DE,40,1,172.21.68.176,NBH-A20-SW-2SW-Gi2/0/1
1736Y-1383100000,NBH-L5SE-AP473,D8:84:66:E2:4B:E3,100,6,172.21.68.29,NBH-A31-SW-5SE-Gi2/0/6
1736Y-1383200000,NBH-L4SW-AP405,D8:84:66:E2:4B:E8,36,1,172.21.68.135,NBH-A28-SW-4SW-Gi3/0/4
1736Y-1383300000,NBH-L1SE-AP154,D8:84:66:E2:4B:ED,36,1,172.21.68.102,NBH-A15-SW-1SE-Gi1/0/1
1736Y-1383400000,NBH-L5SE-AP474,D8:84:66:E2:4B:F2,36,11,172.21.68.58,NBH-A31-SW-5SE-Gi3/0/5
1736Y-1383500000,NBH-L2SW-AP240,D8:84:66:E2:4B:F7,161,11,172.21.69.68,NBH-A20-SW-2SW-Gi2/0/2
1736Y-1383600000,NBH-L4NE-AP406,D8:84:66:E2:4B:FC,48,1,172.21.68.126,NBH-A25-SW-4NE-Gi1/0/5
1736Y-1383700000,NBH-L5SE-AP477,D8:84:66:E2:4C:01,40,6,172.21.68.26,NBH-A31-SW-5SE-Gi2/0/2
1736Y-1383800000,NBH-L2SE-AP242,D8:84:66:E2:4C:06,44,6,172.21.68.188,NBH-A19-SW-2SE-Gi2/0/7
1736Y-1383900000,NBH-BNE-AP009,D8:84:66:E2:4C:0B,44,11,172.21.71.182,NBH-A03-SW-BNE-Gi2/0/3
1736Y-1384000000,NBH-L2NW-AP243,D8:84:66:E2:4C:10,165,6,172.21.68.241,NBH-A18-SW-2NW-Gi2/0/4
1736Y-1384100000,NBH-L4NW-AP407,D8:84:66:E2:4C:15,153,11,172.21.68.197,NBH-A26-SW-4NW-Gi2/0/6
1736Y-1384200000,NBH-L3NW-AP339,D8:84:66:E2:4C:1A,157,11,172.21.68.218,NBH-A22-SW-3NW-Gi2/0/9
1736Y-1384300000,NBH-L5NE-AP476,D8:84:66:E2:4C:1F,auto,13,172.21.68.145,NBH-A29-SW-5NE-Gi3/0/2
1736Y-1384400000,NBH-L2SW-AP244,D8:84:66:E2:4C:24,153,1,172.21.68.240,NBH-A20-SW-2SW-Gi5/0/1
1736Y-1384500000,NBH-L4NE-AP408,D8:84:66:E2:4C:29,100,1,172.21.68.208,NBH-A25-SW-4NE-Gi3/0/5
1736Y-1384600000,NBH-L5SE-AP479,D8:84:66:E2:4C:2E,153,1,172.21.68.23,NBH-A31-SW-5SE-Gi1/0/5
1736Y-1384700000,NBH-L4SW-AP409,D8:84:66:E2:4C:33,153,1,172.21.68.121,NBH-A28-SW-4SW-Gi3/0/3
1736Y-1384800000,NBH-L6SE-AP548,D8:84:66:E2:4C:38,36,6,172.21.69.53,NBH-A39-SW-6E-Gi2/0/6
1736Y-1384900000,NBH-L2SW-AP245,D8:84:66:E2:4C:3D,48,6,172.21.68.249,NBH-A20-SW-2SW-Gi4/0/1
1736Y-1385000000,NBH-L5SE-AP478,D8:84:66:E2:4C:42,149,1,172.21.68.28,NBH-A31-SW-5SE-Gi1/0/7
1736Y-1385100000,NBH-L2SW-AP246,D8:84:66:E2:4C:47,44,6,172.21.68.127,NBH-A20-SW-2SW-Gi3/0/2
1736Y-1385200000,NBH-L2SW-AP247,D8:84:66:E2:4C:4C,44,1,172.21.69.109,NBH-A20-SW-2SW-Gi4/0/3
1736Y-1385300000,NBH-L2SW-AP248,D8:84:66:E2:4C:51,165,11,172.21.68.248,NBH-A20-SW-2SW-Gi3/0/1
1736Y-1385400000,NBH-L5NE-AP480,D8:84:66:E2:4C:56,153,6,172.21.69.252,NBH-A29-SW-5NE-Gi1/0/3
1736Y-1385500000,NBH-L2NE-AP249,D8:84:66:E2:4C:5B,157,1,172.21.68.247,NBH-A17-SW-2NE-Gi2/0/3
1736Y-1385600000,NBH-BNE-AP010,D8:84:66:E2:4C:60,153,auto,172.21.71.177,NBH-A03-SW-BNE-Gi1/0/3
1736Y-1385700000,NBH-L5SE-AP482,D8:84:66:E2:4C:65,157,6,172.21.68.59,NBH-A31-SW-5SE-Gi2/0/4
1736Y-1385900000,NBH-L5SW-AP481,D8:84:66:E2:4C:6F,40,11,172.21.69.51,NBH-A32-SW-5SW-Gi1/0/4
1736Y-1386000000,NBH-GSW-AP122,D8:84:66:E2:4C:74,149,11,172.21.68.41,NBH-A09-SW-GSW-Gi5/0/9
1736Y-1386100000,NBH-BNE-AP037,D8:84:66:E2:4C:79,153,1,172.21.69.80,NBH-A03-SW-BNE-Gi2/0/5
1736Y-1386200000,NBH-BSE-AP036,D8:84:66:E2:4C:7E,60,6,172.21.71.214,NBH-A08-SW-GSE-Gi1/0/3
1736Y-1386300000,NBH-GSW-AP123,D8:84:66:E2:4C:83,165,6,172.21.68.40,NBH-A09-SW-GSW-Gi5/0/8
1736Y-1386400000,NBH-L1NW-AP224,D8:84:66:E2:4C:88,60,11,172.21.68.81,NBH-A12-SW-1NW-Gi5/0/5
1736Y-1386500000,NBH-L3SW-AP373,D8:84:66:E2:4C:8D,157,1,172.21.68.179,NBH-A24-SW-3SW-Gi2/0/7
1736Y-1386600000,NBH-BNE-AP035,D8:84:66:E2:4C:92,36,6,172.21.69.42,NBH-A03-SW-BNE-Gi1/0/9
1736Y-1386700000,NBH-L2SW-AP301,D8:84:66:E2:4C:97,44,6,172.21.68.158,NBH-A20-SW-2SW-Gi4/0/4
1736Y-1386800000,NBH-L3SE-AP374,D8:84:66:E2:4C:9C,165,1,172.21.68.229,NBH-A23-SW-3SE-Gi3/0/5
1736Y-1386900000,NBH-L8NE-AP668,D8:84:66:E2:4C:A1,44,11,172.21.69.94,NBH-A37-SW-7NE-Gi1/0/39
1736Y-1387000000,NBH-BNW-AP655,D8:84:66:E2:4C:A6,157,1,172.21.71.211,NBH-A04-SW-BNW-Gi2/0/3
1736Y-1387100000,NBH-L2NW-AP292,D8:84:66:E2:4C:AB,36,11,172.21.68.231,NBH-A18-SW-2NW-Gi3/0/3
1736Y-1387200000,NBH-GSE-AP124,D8:84:66:E2:4C:B0,132,11,172.21.71.198,NBH-A08-SW-GSE-Gi1/0/14
1736Y-1387300000,NBH-BNW-AP660,D8:84:66:E2:4C:B5,100,6,172.21.69.82,NBH-A04-SW-BNW-Gi1/0/4
1736Y-1387400000,NBH-BNW-AP657,D8:84:66:E2:4C:BA,153,1,172.21.69.84,NBH-A04-SW-BNW-Gi2/0/5
1736Y-1387500000,NBH-BNW-AP656,D8:84:66:E2:4C:BF,149,11,172.21.69.90,NBH-A04-SW-BNW-Gi2/0/2
1736Y-1387600000,NBH-L2SW-AP291,D8:84:66:E2:4C:C4,149,1,172.21.68.187,NA
1736Y-1387700000,NBH-L3SE-AP370,D8:84:66:E2:4C:C9,40,6,172.21.68.198,NBH-A23-SW-3SE-Gi2/0/6
1736Y-1387800000,NBH-L5SE-AP527,D8:84:66:E2:4C:CE,48,11,172.21.68.27,NBH-A31-SW-5SE-Gi2/0/7
1736Y-1387900000,NBH-BNW-AP658,D8:84:66:E2:4C:D3,165,6,172.21.69.91,NBH-A04-SW-BNW-Gi1/0/1
1736Y-1388000000,NBH-L3SW-AP372,D8:84:66:E2:4C:D8,40,11,172.21.68.166,NBH-A24-SW-3SW-Gi2/0/4
1736Y-1388100000,NBH-L7NE-AP631,D8:84:66:E2:4C:DD,161,11,172.21.68.39,NBH-A37-SW-7NE-Gi1/0/1
1736Y-1388200000,NBH-L5SE-AP528,D8:84:66:E2:4C:E2,161,6,172.21.68.35,NBH-A31-SW-5SE-Gi3/0/6
1736Y-1388300000,NBH-L3SE-AP371,D8:84:66:E2:4C:E7,149,1,172.21.68.243,NBH-A23-SW-3SE-Gi1/0/2
1736Y-1388400000,NBH-L7NE-AP634,D8:84:66:E2:4C:EC,36,1,172.21.69.41,NBH-A37-SW-7NE-Gi1/0/13
1736Y-1388500000,NBH-L7NE-AP632,D8:84:66:E2:4C:F1,149,11,172.21.69.69,NBH-A37-SW-7NE-Gi1/0/10
1736Y-1388600000,NBH-L4NW-AP454,D8:84:66:E2:4C:F6,161,6,172.21.69.1,NBH-A26-SW-4NW-Gi3/0/6
1736Y-1388700000,NBH-L7NE-AP635,D8:84:66:E2:4C:FB,165,11,172.21.69.61,NBH-A37-SW-7NE-Gi1/0/7
1736Y-1388800000,NBH-L3SE-AP375,D8:84:66:E2:4D:00,149,6,172.21.68.220,NBH-A23-SW-3SE-Gi2/0/7
1736Y-1388900000,NBH-L7NE-AP633,D8:84:66:E2:4D:05,36,1,172.21.69.4,NBH-A37-SW-7NE-Gi1/0/8
1736Y-1389000000,NBH-BSW-AP038,D8:84:66:E2:4D:0A,165,1,172.21.68.63,NBH-A09-SW-GSW-Gi2/0/1
1736Y-1389100000,NBH-L3SE-AP376,D8:84:66:E2:4D:0F,157,11,172.21.68.159,NBH-A23-SW-3SE-Gi1/0/4
1736Y-1389200000,NBH-L6NW-AP567,D8:84:66:E2:4D:14,153,1,172.21.69.112,NBH-A34-SW-6NW-Gi1/0/2
1736Y-1389300000,NBH-GNE-AP102,D8:84:66:E2:4D:19,36,11,172.21.71.218,NBH-A05-SW-GNE-Gi4/0/3
1736Y-1389400000,NBH-BNW-AP659,D8:84:66:E2:4D:1E,161,1,172.21.69.88,NBH-A04-SW-BNW-Gi2/0/1
1736Y-1389500000,NBH-GNW-AP103,D8:84:66:E2:4D:23,161,11,172.21.71.190,NBH-A07-SW-GNW-Gi3/0/4
1736Y-1389600000,NBH-BNE-AP028,D8:84:66:E2:4D:28,36,6,172.21.70.176,NBH-A03-SW-BNE-Gi1/0/1
1736Y-1389700000,NBH-L5NE-AP519,D8:84:66:E2:4D:2D,165,1,172.21.68.97,NBH-A29-SW-5NE-Gi2/0/3
1736Y-1389800000,NBH-GNE-AP104,D8:84:66:E2:4D:32,149,1,172.21.71.202,NBH-A05-SW-GNE-Gi1/0/6
1736Y-1389900000,NBH-L1NE-AP181,D8:84:66:E2:4D:37,48,11,172.21.71.248,NBH-A10-SW-1NE-Gi2/0/4
1736Y-1390000000,NBH-L2NE-AP277,D8:84:66:E2:4D:3C,153,6,172.21.68.100,NBH-A17-SW-2NE-Gi1/0/4
1736Y-1390100000,NBH-L1NW-AP182,D8:84:66:E2:4D:41,153,6,172.21.71.234,NBH-A13-SW-1NW-Gi4/0/7
1736Y-1390200000,NBH-L6NW-AP569,D8:84:66:E2:4D:46,153,6,172.21.69.30,NBH-A34-SW-6NW-Gi2/0/7
1736Y-1390300000,NBH-L7NE-AP624,D8:84:66:E2:4D:4B,auto,13,172.21.69.63,NBH-A37-SW-7NE-Gi1/0/12
1736Y-1390400000,NBH-L6SE-AP570,D8:84:66:E2:4D:50,44,6,172.21.69.19,NBH-A39-SW-6E-Gi1/0/3
1736Y-1390500000,NBH-L4SW-AP442,D8:84:66:E2:4D:55,36,11,172.21.68.128,NBH-A28-SW-4SW-Gi5/0/2
1736Y-1390600000,NBH-L4SE-AP443,D8:84:66:E2:4D:5A,48,11,172.21.68.93,NBH-A27-SW-4SE-Gi1/0/2
1736Y-1390700000,NBH-L6NW-AP568,D8:84:66:E2:4D:5F,36,1,172.21.68.24,NBH-A34-SW-6NW-Gi1/0/8
1736Y-1390800000,NBH-L6NW-AP571,D8:84:66:E2:4D:64,44,6,172.21.69.29,NBH-A34-SW-6NW-Gi1/0/3
1736Y-1390900000,NBH-L7NW-AP625,D8:84:66:E2:4D:69,auto,1,172.21.68.53,NBH-A38-SW-7NW-Gi1/0/11
1736Y-1391000000,NBH-L1SW-AP183,D8:84:66:E2:4D:6E,48,6,172.21.68.224,NBH-A16-SW-1SW-Gi4/0/3
1736Y-1391100000,NBH-BNE-AP029,D8:84:66:E2:4D:73,40,6,172.21.71.181,NBH-A03-SW-BNE-Gi2/0/8
1736Y-1391200000,NBH-L1SE-AP184,D8:84:66:E2:4D:78,44,11,172.21.68.83,NBH-A14-SW-1SE-Gi4/0/1
1736Y-1391300000,NBH-L4SW-AP444,D8:84:66:E2:4D:7D,48,11,172.21.70.209,NBH-A28-SW-4SW-Gi2/0/4
1736Y-1391400000,NBH-L4SE-AP445,D8:84:66:E2:4D:82,44,11,172.21.68.130,NBH-A27-SW-4SE-Gi3/0/2
1736Y-1391500000,NBH-L1NW-AP185,D8:84:66:E2:4D:87,161,1,172.21.68.69,NBH-A12-SW-1NW-Gi3/0/9
1736Y-1391600000,NBH-L4SE-AP446,D8:84:66:E2:4D:8C,40,1,172.21.68.139,NBH-A27-SW-4SE-Gi2/0/1
1736Y-1391700000,NBH-L6NE-AP574,D8:84:66:E2:4D:91,161,6,172.21.69.70,NBH-A33-SW-6NE-Gi1/0/18
1736Y-1391800000,NBH-L6NE-AP573,D8:84:66:E2:4D:96,157,11,172.21.69.76,NBH-A33-SW-6NE-Gi1/0/17
1736Y-1391900000,NBH-BNE-AP030,D8:84:66:E2:4D:9B,48,1,172.21.71.183,NBH-A03-SW-BNE-Gi3/0/35
1736Y-1392000000,NBH-L2SW-AP280,D8:84:66:E2:4D:A0,36,11,172.21.68.144,NBH-A20-SW-2SW-Gi1/0/5
1736Y-1392100000,NBH-L2SE-AP278,D8:84:66:E2:4D:A5,48,1,172.21.69.55,NBH-A19-SW-2SE-Gi2/0/6
1736Y-1392200000,NBH-L6NE-AP572,D8:84:66:E2:4D:AA,153,1,172.21.69.38,NBH-A33-SW-6NE-Gi1/0/15
1736Y-1392300000,NBH-L2SE-AP279,D8:84:66:E2:4D:AF,36,1,172.21.68.226,NBH-A19-SW-2SE-Gi4/0/6
1736Y-1392400000,NBH-L6SE-AP575,D8:84:66:E2:4D:B4,165,1,172.21.69.59,NBH-A39-SW-6E-Gi1/0/2
1736Y-1392500000,NBH-L2NE-AP282,D8:84:66:E2:4D:B9,165,1,172.21.68.114,NBH-A17-SW-2NE-Gi4/0/1
1736Y-1392600000,NBH-L1SW-AP186,D8:84:66:E2:4D:BE,100,11,172.21.68.191,NBH-A20-SW-2SW-Gi2/0/4
1736Y-1392700000,NBH-L3NE-AP355,D8:84:66:E2:4D:C3,40,1,172.21.68.215,NBH-A21-SW-3NE-Gi1/0/12
1736Y-1392800000,NBH-L6SE-AP576,D8:84:66:E2:4D:C8,161,11,172.21.69.15,NBH-A39-SW-6E-Gi2/0/2
1736Y-1392900000,NBH-GNW-AP105,D8:84:66:E2:4D:CD,48,6,172.21.71.185,NBH-A07-SW-GNW-Gi5/0/1
1736Y-1393000000,NBH-L7NE-AP626,D8:84:66:E2:4D:D2,149,6,172.21.69.47,NBH-A37-SW-7NE-Gi1/0/5
1736Y-1393100000,NBH-L2NE-AP281,D8:84:66:E2:4D:D7,44,1,172.21.68.21,NBH-A17-SW-2NE-Gi2/0/4
1736Y-1393200000,NBH-L2NE-AP285,D8:84:66:E2:4D:DC,40,1,172.21.68.214,NBH-A17-SW-2NE-Gi3/0/2
1736Y-1393300000,NBH-L6SE-AP579,D8:84:66:E2:4D:E1,36,6,172.21.69.46,NBH-A39-SW-6E-Gi1/0/4
1736Y-1393400000,NBH-L2SE-AP284,D8:84:66:E2:4D:E6,40,11,172.21.68.107,NBH-A19-SW-2SE-Gi3/0/6
1736Y-1393500000,NBH-L6SE-AP578,D8:84:66:E2:4D:EB,157,6,172.21.69.23,NBH-A39-SW-6E-Gi3/0/4
1736Y-1393600000,NBH-L6NE-AP669,D8:84:66:E2:4D:F0,36,1,172.21.69.113,NBH-A33-SW-6NE-Gi1/0/16
1736Y-1393700000,NBH-L6SE-AP577,D8:84:66:E2:4D:F5,48,1,172.21.69.24,NBH-A39-SW-6E-Gi2/0/3
1736Y-1393800000,NBH-L2SE-AP286,D8:84:66:E2:4D:FA,153,1,172.21.68.246,NBH-A19-SW-2SE-Gi4/0/5
1736Y-1393900000,NBH-L2NE-AP283,D8:84:66:E2:4D:FF,149,11,172.21.69.49,NBH-A17-SW-2NE-Gi4/0/2
1736Y-1394000000,NBH-BNE-AP031,D8:84:66:E2:4E:04,44,11,172.21.71.48,NBH-A03-SW-BNE-Gi3/0/2
1736Y-1394100000,NBH-L2SE-AP287,D8:84:66:E2:4E:09,165,6,172.21.68.250,NBH-A19-SW-2SE-Gi1/0/6
1736Y-1394200000,NBH-L2SW-AP288,D8:84:66:E2:4E:0E,36,11,172.21.68.118,NBH-A20-SW-2SW-Gi3/0/5
1736Y-1394300000,NBH-L6SE-AP580,D8:84:66:E2:4E:13,149,11,172.21.69.17,NBH-A39-SW-6E-Gi2/0/5
1736Y-1394400000,NBH-L1NW-AP187,D8:84:66:E2:4E:18,157,1,172.21.68.64,NBH-A12-SW-1NW-Gi2/0/6
1736Y-1394500000,NBH-L4SW-AP447,D8:84:66:E2:4E:1D,149,1,172.21.68.137,NBH-A28-SW-4SW-Gi3/0/1
1736Y-1394600000,NBH-L3NE-AP356,D8:84:66:E2:4E:22,165,1,172.21.69.10,NBH-A21-SW-3NE-Gi2/0/11
1736Y-1394800000,NBH-L2NW-AP289,D8:84:66:E2:4E:2C,153,1,172.21.68.222,NBH-A18-SW-2NW-Gi1/0/5
1736Y-1394900000,NBH-L5SE-AP670,D8:84:66:E2:4E:31,165,1,172.21.69.111,NBH-A31-SW-5SE-Gi1/0/1
1736Y-1395000000,NBH-L1NW-AP188,D8:84:66:E2:4E:36,64,11,172.21.71.223,NBH-A12-SW-1NW-Gi4/0/3
1736Y-1395100000,NBH-BSE-AP032,D8:84:66:E2:4E:3B,40,6,172.21.69.81,NBH-A08-SW-GSE-Gi4/0/1
1736Y-1395200000,NBH-L3NE-AP357,D8:84:66:E2:4E:40,157,6,172.21.68.168,NBH-A21-SW-3NE-Gi2/0/6
1736Y-1395300000,NBH-L3NW-AP358,D8:84:66:E2:4E:45,48,1,172.21.68.201,NBH-A22-SW-3NW-Gi1/0/3
1736Y-1395400000,NBH-L4NW-AP448,D8:84:66:E2:4E:4A,36,1,172.21.68.160,NBH-A26-SW-4NW-Gi2/0/1
1736Y-1395500000,NBH-GSW-AP106,D8:84:66:E2:4E:4F,165,1,172.21.71.233,NBH-A09-SW-GSW-Gi1/0/13
1736Y-1395600000,NBH-L7NW-AP627,D8:84:66:E2:4E:54,36,1,172.21.68.92,NBH-A38-SW-7NW-Gi1/0/12
1736Y-1395800000,NBH-L6SW-AP581,D8:84:66:E2:4E:5E,157,6,172.21.69.13,NBH-A36-SW-6SW-Gi2/0/1
1736Y-1395900000,NBH-L3NW-AP361,D8:84:66:E2:4E:63,157,1,172.21.68.217,NBH-A22-SW-3NW-Gi2/0/4
1736Y-1396000000,NBH-GSW-AP107,D8:84:66:E2:4E:68,112,1,172.21.68.143,NBH-A09-SW-GSW-Gi3/0/11
1736Y-1396100000,NBH-L3NW-AP360,D8:84:66:E2:4E:6D,40,6,172.21.68.177,NBH-A22-SW-3NW-Gi2/0/1
1736Y-1396200000,NBH-L3NW-AP359,D8:84:66:E2:4E:72,36,1,172.21.68.195,NBH-A22-SW-3NW-Gi2/0/5
1736Y-1396300000,NBH-L8NE-AP666,D8:84:66:E2:4E:77,40,6,172.21.69.96,NBH-A37-SW-7NE-Gi1/0/37
1736Y-1396400000,NBH-BNE-AP662,D8:84:66:E2:4E:7C,100,1,172.21.68.252,NBH-A03-SW-BNE-Gi1/0/6
1736Y-1396500000,NBH-L4SE-AP449,D8:84:66:E2:4E:81,44,1,172.21.68.150,NBH-A27-SW-4SE-Gi1/0/5
1736Y-1396600000,NBH-L1SE-AP189,D8:84:66:E2:4E:86,157,11,172.21.71.226,NBH-A14-SW-1SE-Gi4/0/3
1736Y-1396700000,NBH-L4SE-AP450,D8:84:66:E2:4E:8B,165,6,172.21.68.25,NBH-A27-SW-4SE-Gi4/0/5
1736Y-1396800000,NBH-L3NW-AP362,D8:84:66:E2:4E:90,161,11,172.21.68.203,NBH-A22-SW-3NW-Gi1/0/5
1736Y-1396900000,NBH-L1NW-AP190,D8:84:66:E2:4E:95,44,1,172.21.68.65,NBH-A12-SW-1NW-Gi1/0/2
